retest,n,178,2.73,0.73,5
rioting,n,576,0.85,0.83,7
showdown,n,"1,657",0.29,0.85,7
sinfulness,n,175,2.78,0.74,4
skip,n,924,0.53,0.75,8
speciation,n,153,3.18,0.70,3
statecraft,n,207,2.35,0.81,6
sterility,n,302,1.61,0.88,8
topping,n,"1,560",0.31,0.77,6
trolley,n,"1,165",0.42,0.83,9
tweak,n,402,1.21,0.77,5
verisimilitude,n,253,1.92,0.78,6
waitress,n,"3,776",0.13,0.89,9
write-off,n,437,1.11,0.75,5
him/her,p,183,2.66,0.84,6
bloody,r,"1,537",0.32,0.88,9
comparably,r,243,2.00,0.89,9
eerily,r,932,0.52,0.88,8
unreasonably,r,314,1.55,0.76,9
dabble,v,758,0.64,0.89,8
ebb,v,644,0.76,0.87,9
fiddle,v,"1,255",0.39,0.88,9
recoil,v,"1,013",0.48,0.88,9
transit,v,269,1.81,0.80,6
absorbed,j,342,1.41,0.84,7
blurry,j,900,0.54,0.81,7
breast-cancer,j,346,1.40,0.65,3
carnivorous,j,360,1.34,0.72,6
center-left,j,209,2.31,0.63,4
colloquial,j,255,1.89,0.83,7
convoluted,j,447,1.08,0.89,9
cowardly,j,679,0.71,0.88,8
deconstructive,j,164,2.95,0.76,5
despotic,j,257,1.88,0.86,6
disenchanted,j,481,1.00,0.89,8
earth-like,j,219,2.21,0.69,3
geostrategic,j,157,3.08,0.80,4
homeopathic,j,355,1.36,0.64,6
low-energy,j,191,2.53,0.70,3
non-destructive,j,164,2.95,0.70,7
parsimonious,j,185,2.61,0.86,9
population-based,j,147,3.29,0.79,4
quasi-experimental,j,138,3.50,0.80,5
requested,j,303,1.59,0.86,9
sarcastic,j,998,0.48,0.88,9
unimpeded,j,316,1.53,0.87,7
walled,j,561,0.86,0.89,8
withering,j,573,0.84,0.81,7
airspace,n,649,0.74,0.80,5
blemish,n,514,0.94,0.82,7
blogger,n,"1,111",0.43,0.79,8
break-even,n,299,1.62,0.69,5
canola,n,778,0.62,0.75,4
dentistry,n,493,0.98,0.81,9
desertion,n,368,1.31,0.84,7
dramatization,n,236,2.05,0.75,7
dynamo,n,550,0.88,0.67,7
dysphagia,n,146,3.31,0.68,1
dysplasia,n,192,2.52,0.66,4
enchantment,n,535,0.90,0.78,6
enormity,n,652,0.74,0.89,8
eulogy,n,566,0.85,0.80,6
ferment,n,294,1.64,0.88,9
filth,n,736,0.66,0.84,7
getaway,n,"1,569",0.31,0.86,8
gust,n,"1,640",0.29,0.81,9
haircut,n,"2,180",0.22,0.90,9
hound,n,"1,930",0.25,0.89,8
hydropower,n,283,1.71,0.74,4
hyperinflation,n,277,1.74,0.78,6
Inuit,n,288,1.68,0.71,7
linchpin,n,387,1.25,0.87,9
middleman,n,424,1.14,0.73,6
miter,n,213,2.27,0.65,3
non-intervention,n,169,2.86,0.70,6
poplar,n,758,0.64,0.81,8
principality,n,282,1.71,0.84,7
prospector,n,532,0.91,0.78,5
Quran,n,316,1.53,0.74,5
rectification,n,159,3.04,0.61,6
seaboard,n,439,1.10,0.86,7
semen,n,744,0.65,0.83,7
Sikh,n,291,1.66,0.65,5
simultaneity,n,175,2.76,0.77,6
superset,n,143,3.38,0.70,3
sweating,n,571,0.85,0.78,7
tectonics,n,212,2.28,0.66,2
zucchini,n,"1,666",0.29,0.71,4
discreetly,r,948,0.51,0.89,9
earnestly,r,705,0.69,0.89,9
overtime,r,"1,092",0.44,0.89,9
unconditionally,r,472,1.02,0.88,8
unknowingly,r,449,1.08,0.91,9
blunt,v,401,1.21,0.89,8
conjoin,v,289,1.67,0.84,7
corner,v,937,0.52,0.86,8
fathom,v,895,0.54,0.90,8
funnel,v,805,0.60,0.88,9
limp,v,"1,818",0.27,0.89,9
preheat,v,"3,119",0.15,0.74,2
retest,v,298,1.62,0.79,6
Adventist,j,249,1.93,0.15,2
All-American,j,"1,532",0.31,0.84,9
all-sky,j,139,3.45,0.66,1
biting,j,823,0.58,0.85,9
decimal,j,244,1.97,0.66,8
disquieting,j,366,1.31,0.89,8
ersatz,j,341,1.41,0.50,8
excavated,j,219,2.19,0.80,5
exhausting,j,727,0.66,0.89,9
general-purpose,j,193,2.49,0.68,3
high-priced,j,712,0.67,0.84,9
high-rise,j,"1,279",0.38,0.87,8
intercontinental,j,592,0.81,0.85,8
Kashmiri,j,261,1.84,0.72,3
labyrinthine,j,320,1.50,0.84,7
middle-level,j,176,2.73,0.72,6
parathyroid,j,147,3.26,0.62,1
pouring,j,"1,092",0.44,0.90,9
rounding,j,195,2.46,0.57,9
self-confident,j,352,1.36,0.88,9
thirteenth-century,j,168,2.86,0.68,4
torn,j,"1,694",0.28,0.86,9
transgressive,j,203,2.36,0.79,4
uncooperative,j,373,1.29,0.88,9
uplifting,j,770,0.62,0.91,9
westernized,j,238,2.02,0.86,6
forty-six,m,478,1.00,0.88,8
bellow,n,"1,454",0.33,0.72,8
bioterrorism,n,419,1.14,0.73,5
chlorination,n,170,2.82,0.73,3
convulsion,n,539,0.89,0.85,8
dresser,n,"2,413",0.20,0.87,8
endoscope,n,158,3.04,0.64,2
estimator,n,167,2.87,0.75,6
extravagance,n,541,0.89,0.88,8
freak,n,"1,917",0.25,0.86,7
gecko,n,324,1.48,0.53,4
giveaway,n,867,0.55,0.88,6
gradation,n,302,1.59,0.86,7
homogenization,n,186,2.58,0.86,7
monogamy,n,383,1.25,0.81,6
musculature,n,268,1.79,0.79,5
neuropathy,n,207,2.32,0.64,3
pang,n,"1,419",0.34,0.88,9
participle,n,168,2.86,0.39,2
perennial,n,"1,442",0.33,0.86,9
polystyrene,n,222,2.16,0.63,5
rapidity,n,257,1.87,0.90,8
rem,n,803,0.60,0.77,6
seashore,n,695,0.69,0.84,8
self-deception,n,220,2.18,0.80,7
slant,n,696,0.69,0.88,9
turban,n,768,0.62,0.84,7
ultimatum,n,944,0.51,0.80,8
viper,n,652,0.74,0.74,7
imperfectly,r,274,1.75,0.85,7
irregularly,r,311,1.54,0.85,8
miserably,r,827,0.58,0.92,9
sensibly,r,460,1.04,0.89,9
threefold,r,220,2.18,0.91,9
demystify,v,326,1.47,0.89,8
efface,v,234,2.05,0.82,6
jerk,v,"4,714",0.10,0.87,9
mistrust,v,403,1.19,0.90,9
ostracize,v,450,1.07,0.88,6
overdo,v,810,0.59,0.87,9
pepper,v,833,0.58,0.86,8
reintegrate,v,235,2.04,0.86,7
whittle,v,732,0.66,0.89,8
centered,j,295,1.61,0.83,8
conflicted,j,351,1.36,0.78,7
deictic,j,136,3.50,0.34,2
docile,j,418,1.14,0.88,9
etymological,j,172,2.77,0.72,6
facilitative,j,139,3.43,0.75,7
fertilized,j,327,1.46,0.75,5
full-service,j,576,0.83,0.81,8
hedonic,j,143,3.33,0.44,3
Hegelian,j,160,2.98,0.77,5
histological,j,141,3.38,0.71,2
moody,j,"1,281",0.37,0.87,9
multipolar,j,183,2.60,0.72,3
off-task,j,136,3.50,0.70,5
parodic,j,166,2.87,0.67,2
postnatal,j,189,2.52,0.75,7
pre-dawn,j,603,0.79,0.77,7
pre-industrial,j,224,2.13,0.84,6
recoverable,j,238,2.00,0.84,8
scrupulous,j,372,1.28,0.88,9
self-made,j,499,0.95,0.88,9
substance-related,j,139,3.43,0.30,1
typed,j,302,1.58,0.79,8
acetylcholine,n,158,3.01,0.66,4
bioremediation,n,154,3.09,0.63,3
booty,n,"1,102",0.43,0.88,8
cannery,n,320,1.49,0.71,5
chauvinism,n,269,1.77,0.84,7
conditionality,n,166,2.87,0.71,6
coroner,n,"1,551",0.31,0.77,7
epistle,n,221,2.15,0.79,3
exec,n,"1,243",0.38,0.80,5
fake,n,489,0.97,0.71,7
forgery,n,596,0.80,0.79,8
forward,n,"1,017",0.47,0.90,9
gametophyte,n,136,3.50,0.31,1
hoof,n,"1,687",0.28,0.83,6
lash,n,"1,593",0.30,0.83,7
mentorship,n,177,2.69,0.73,5
rearrangement,n,221,2.15,0.83,8
snout,n,825,0.58,0.75,6
trilobite,n,189,2.52,0.47,2
underestimation,n,172,2.77,0.86,8
urn,n,989,0.48,0.81,7
crudely,r,470,1.01,0.88,8
mightily,r,665,0.72,0.89,8
poignantly,r,283,1.68,0.88,8
sh,u,740,0.64,0.76,4
brandish,v,900,0.53,0.88,8
brim,v,"1,092",0.44,0.91,9
disassemble,v,463,1.03,0.82,8
except,v,446,1.07,0.90,8
jolt,v,"1,128",0.42,0.88,9
pore,v,846,0.56,0.88,8
prejudice,v,414,1.15,0.88,9
sour,v,881,0.54,0.88,8
transmute,v,282,1.69,0.87,6
whirl,v,"2,550",0.19,0.86,9
adjuvant,j,153,3.09,0.65,1
antifungal,j,210,2.25,0.69,3
Arab-American,j,301,1.57,0.54,4
bouncing,j,546,0.87,0.83,8
culpable,j,368,1.28,0.86,7
discordant,j,333,1.42,0.80,8
evasive,j,608,0.78,0.89,9
facing,j,337,1.40,0.83,9
fed,j,"1,590",0.30,0.89,9
flamboyant,j,875,0.54,0.89,7
improvisational,j,342,1.38,0.75,6
inflamed,j,391,1.21,0.80,7
injurious,j,241,1.96,0.88,8
mocking,j,851,0.56,0.86,5
nondescript,j,775,0.61,0.88,9
patchy,j,355,1.33,0.82,5
polygynous,j,136,3.48,0.54,5
preserved,j,401,1.18,0.88,7
providential,j,203,2.33,0.84,5
rated,j,354,1.34,0.86,7
sport-related,j,135,3.50,0.59,1
unencumbered,j,365,1.30,0.87,9
vehement,j,346,1.37,0.88,7
azimuth,n,153,3.09,0.69,1
braid,n,"1,925",0.25,0.81,8
cheetah,n,481,0.98,0.67,5
codon,n,144,3.28,0.56,2
cooker,n,"1,005",0.47,0.68,8
cross-examination,n,769,0.61,0.70,5
deceleration,n,268,1.76,0.80,7
decoy,n,"1,615",0.29,0.71,7
depravity,n,333,1.42,0.80,6
earphone,n,504,0.94,0.55,5
epigraph,n,203,2.33,0.78,5
eyesight,n,763,0.62,0.85,9
fireman,n,"1,911",0.25,0.86,8
forefather,n,420,1.13,0.87,7
hypertrophy,n,150,3.15,0.63,2
impropriety,n,681,0.69,0.87,8
machination,n,395,1.20,0.90,9
reggae,n,677,0.70,0.69,7
sublimation,n,189,2.50,0.80,5
subtheme,n,150,3.15,0.72,6
thermostat,n,721,0.66,0.82,7
year-end,n,269,1.76,0.74,3
alarmingly,r,448,1.06,0.91,9
blithely,r,509,0.93,0.90,9
finger,v,"1,547",0.31,0.85,9
mesmerize,v,"1,194",0.40,0.90,8
mint,v,398,1.19,0.89,9
nag,v,901,0.52,0.86,9
pivot,v,483,0.98,0.82,6
repute,v,412,1.15,0.89,9
slew,v,296,1.60,0.71,3
tote,v,956,0.49,0.88,8
audiometric,j,134,3.50,0.70,2
barbarian,j,291,1.61,0.80,7
changeable,j,297,1.58,0.88,8
contrived,j,419,1.12,0.89,7
determinate,j,181,2.59,0.83,6
endometrial,j,200,2.35,0.69,3
fee-for-service,j,317,1.48,0.83,6
high-grade,j,285,1.65,0.81,6
iconoclastic,j,302,1.55,0.72,8
incommensurable,j,155,3.03,0.73,5
inquisitive,j,552,0.85,0.89,9
low-end,j,303,1.55,0.81,6
low-skilled,j,228,2.06,0.78,8
Marxist-Leninist,j,171,2.74,0.81,5
Moravian,j,224,2.09,0.13,2
reticent,j,521,0.90,0.87,9
secessionist,j,248,1.89,0.77,3
self-selected,j,171,2.74,0.86,7
south-central,j,419,1.12,0.78,8
thoroughgoing,j,182,2.58,0.87,5
adenocarcinoma,n,154,3.05,0.57,1
agribusiness,n,451,1.04,0.86,8
ambulation,n,139,3.38,0.74,4
aria,n,"1,048",0.45,0.66,7
bacillus,n,246,1.91,0.79,4
bifurcation,n,176,2.67,0.81,8
caddy,n,727,0.65,0.79,6
carmaker,n,563,0.83,0.79,3
chagrin,n,621,0.76,0.89,8
cicada,n,604,0.78,0.61,3
comptroller,n,718,0.65,0.80,9
consultancy,n,293,1.60,0.86,9
cubicle,n,"1,499",0.31,0.87,9
cynic,n,704,0.67,0.85,8
deathbed,n,511,0.92,0.84,8
disservice,n,722,0.65,0.90,9
doings,n,475,0.99,0.88,7
downsizing,n,600,0.78,0.88,7
easement,n,413,1.14,0.67,4
exciton,n,135,3.48,0.46,1
fennel,n,"1,519",0.31,0.69,4
flicker,n,"1,200",0.39,0.69,7
geriatric,n,294,1.60,0.76,4
homeostasis,n,150,3.13,0.83,6
Islamization,n,150,3.13,0.65,4
lemma,n,156,3.01,0.62,4
microgram,n,264,1.78,0.75,2
midsummer,n,"2,060",0.23,0.87,9
newsgroup,n,246,1.91,0.78,8
overcoat,n,"1,088",0.43,0.70,7
overdose,n,"1,027",0.46,0.83,8
patina,n,575,0.82,0.73,8
portable,n,274,1.71,0.70,3
robin,n,"6,854",0.07,0.87,8
sadism,n,240,1.96,0.74,5
surround,n,354,1.33,0.72,5
telephoto,n,273,1.72,0.69,2
theocracy,n,349,1.34,0.79,5
understory,n,219,2.14,0.65,2
universal,n,166,2.83,0.85,8
wrestler,n,"1,328",0.35,0.82,8
concomitantly,r,144,3.26,0.91,8
abbreviate,v,264,1.78,0.88,9
brown,v,"2,410",0.19,0.74,2
remand,v,249,1.88,0.76,6
admitting,j,499,0.93,0.90,9
after-tax,j,359,1.30,0.76,3
alphabetical,j,388,1.20,0.87,9
angelic,j,503,0.93,0.80,4
anti-Catholic,j,222,2.10,0.72,4
brushless,j,136,3.42,0.58,1
closed-end,j,203,2.29,0.66,2
color-coded,j,370,1.26,0.81,8
comical,j,744,0.63,0.89,9
courteous,j,712,0.65,0.86,9
cryogenic,j,227,2.05,0.70,1
embroidered,j,889,0.52,0.80,8
feverish,j,774,0.60,0.90,9
genteel,j,641,0.73,0.85,5
grizzly,j,"1,049",0.44,0.75,7
incorporated,j,225,2.07,0.88,9
inelastic,j,152,3.06,0.74,5
multi,j,305,1.53,0.77,8
non-democratic,j,165,2.82,0.82,5
nonsensical,j,372,1.25,0.85,7
offered,j,451,1.03,0.90,9
petrochemical,j,378,1.23,0.82,7
retributive,j,151,3.08,0.67,3
sought,j,314,1.48,0.89,9
thermodynamic,j,145,3.21,0.70,2
underfunded,j,525,0.89,0.87,9
ambience,n,833,0.56,0.88,9
armada,n,376,1.24,0.84,7
augmentation,n,293,1.59,0.77,7
birthright,n,453,1.03,0.85,8
bronchitis,n,367,1.27,0.77,6
churchman,n,216,2.16,0.77,4
composter,n,207,2.25,0.65,1
coward,n,"1,612",0.29,0.87,8
dataflow,n,148,3.15,0.51,1
eggplant,n,"1,640",0.28,0.73,5
felon,n,"1,358",0.34,0.82,8
foolishness,n,703,0.66,0.85,8
grinding,n,438,1.06,0.77,6
gutter,n,"1,405",0.33,0.84,8
haemorrhage,n,133,3.50,0.62,1
heritability,n,137,3.40,0.66,5
incoherence,n,215,2.17,0.85,6
itch,n,835,0.56,0.71,7
kettle,n,"1,432",0.33,0.85,9
nemesis,n,734,0.63,0.89,9
nerd,n,926,0.50,0.81,8
nettle,n,553,0.84,0.75,8
neutralization,n,146,3.19,0.61,8
overdrive,n,477,0.98,0.73,7
phase-out,n,255,1.83,0.74,6
prosthetist,n,146,3.19,0.51,1
puree,n,"1,580",0.29,0.73,2
readjustment,n,240,1.94,0.88,8
snag,n,667,0.70,0.74,7
springtime,n,802,0.58,0.84,8
structuralism,n,157,2.97,0.74,6
superhighway,n,488,0.95,0.86,9
taco,n,"1,765",0.26,0.74,7
tempest,n,543,0.86,0.73,7
tenement,n,851,0.55,0.84,8
to-do,n,590,0.79,0.85,6
toil,n,394,1.18,0.85,7
toxicology,n,500,0.93,0.82,5
treachery,n,527,0.88,0.84,5
tribalism,n,209,2.23,0.82,5
twitter,n,461,1.01,0.49,3
unreliability,n,185,2.52,0.82,8
wavefront,n,155,3.00,0.51,1
wickedness,n,310,1.50,0.81,5
wig,n,"2,143",0.22,0.83,7
zigzag,n,481,0.97,0.82,9
graciously,r,698,0.67,0.90,9
sparingly,r,534,0.87,0.89,9
unabashedly,r,467,1.00,0.88,7
uncomfortably,r,"1,071",0.43,0.89,8
debase,v,277,1.68,0.87,6
rumble,v,"2,144",0.22,0.89,9
brash,j,901,0.51,0.90,8
deserted,j,"1,634",0.28,0.88,9
foreign-policy,j,454,1.02,0.78,4
grade-level,j,171,2.70,0.74,4
Jungian,j,243,1.90,0.76,5
mandibular,j,139,3.33,0.64,2
myopic,j,352,1.31,0.89,9
Neanderthal,j,357,1.29,0.58,5
obnoxious,j,862,0.54,0.91,9
paralyzed,j,524,0.88,0.84,9
posthumous,j,440,1.05,0.84,7
pro-democracy,j,433,1.07,0.77,4
public-private,j,369,1.25,0.87,9
regrettable,j,508,0.91,0.89,8
retroactive,j,443,1.04,0.80,8
roving,j,592,0.78,0.89,9
unhelpful,j,281,1.64,0.85,8
upper-body,j,268,1.72,0.71,3
worn,j,"1,717",0.27,0.90,8
acidification,n,162,2.85,0.71,4
announcer,n,"10,134",0.05,0.85,8
begging,n,580,0.80,0.65,9
bisexual,n,197,2.35,0.50,5
chieftain,n,520,0.89,0.81,6
cochlea,n,147,3.14,0.68,3
cocoon,n,846,0.55,0.79,9
concoction,n,813,0.57,0.87,8
conditional,n,177,2.61,0.87,8
crescendo,n,585,0.79,0.85,8
dexterity,n,433,1.07,0.88,8
encampment,n,704,0.66,0.81,7
freshness,n,772,0.60,0.90,9
gulag,n,399,1.16,0.75,6
harvester,n,370,1.25,0.82,8
inexperience,n,515,0.90,0.90,9
infighting,n,503,0.92,0.85,8
interviewing,n,957,0.48,0.78,7
lector,n,203,2.28,0.69,2
memorabilia,n,"1,428",0.32,0.86,8
microelectronics,n,190,2.43,0.72,4
opener,n,"2,738",0.17,0.85,8
orchestration,n,341,1.36,0.80,7
pauper,n,329,1.40,0.65,8
reflectance,n,151,3.06,0.50,2
stat,n,"4,194",0.11,0.80,7
tequila,n,981,0.47,0.46,5
underwriting,n,460,1.00,0.81,6
virtuoso,n,614,0.75,0.82,6
withholding,n,337,1.37,0.84,8
candidly,r,553,0.84,0.88,9
arch,v,"1,542",0.30,0.84,7
canonize,v,237,1.95,0.83,5
detest,v,603,0.77,0.88,8
disassociate,v,308,1.50,0.86,8
gnaw,v,"1,085",0.43,0.89,9
jut,v,"1,390",0.33,0.87,8
quiet,v,"1,209",0.38,0.88,9
waft,v,"1,233",0.37,0.86,8
airtight,j,"1,273",0.36,0.82,6
anti-drug,j,466,0.98,0.70,4
between-group,j,131,3.50,0.82,5
capital-intensive,j,181,2.53,0.85,6
dizzy,j,"2,102",0.22,0.87,9
enteric,j,138,3.32,0.61,2
equestrian,j,646,0.71,0.81,7
explained,j,144,3.19,0.79,5
five-day,j,750,0.61,0.87,8
forged,j,570,0.80,0.87,9
less-developed,j,199,2.31,0.83,6
non-physical,j,152,3.02,0.70,5
oncoming,j,880,0.52,0.85,8
opposed,j,225,2.04,0.85,8
rabbinical,j,252,1.82,0.41,5
returning,j,855,0.54,0.89,9
seven-day,j,458,1.00,0.84,8
southernmost,j,360,1.27,0.83,6
unobtrusive,j,363,1.26,0.87,8
untitled,j,587,0.78,0.75,8
wide-screen,j,288,1.59,0.68,3
Zimbabwean,j,243,1.89,0.74,5
adder,n,185,2.48,0.58,2
beatitude,n,170,2.70,0.58,2
cantaloupe,n,547,0.84,0.77,5
carotenoid,n,177,2.59,0.74,4
chronotope,n,132,3.48,0.53,2
co-optation,n,153,3.00,0.83,6
cowrie,n,157,2.92,0.71,3
debridement,n,141,3.25,0.70,2
distillation,n,314,1.46,0.88,8
divisiveness,n,318,1.44,0.83,7
extrusion,n,169,2.71,0.72,3
fibromyalgia,n,250,1.83,0.63,2
fixing,n,591,0.78,0.87,8
glute,n,238,1.93,0.64,1
groin,n,"1,286",0.36,0.79,7
hitter,n,"3,662",0.13,0.80,7
impoundment,n,261,1.76,0.60,4
magnifier,n,181,2.53,0.61,2
medic,n,"1,266",0.36,0.83,6
musing,n,523,0.88,0.88,8
phallus,n,216,2.12,0.62,2
policyholder,n,393,1.17,0.71,4
prawn,n,447,1.03,0.52,4
reification,n,149,3.08,0.74,7
riser,n,571,0.80,0.79,5
riverbank,n,796,0.58,0.84,6
self-actualization,n,169,2.71,0.70,7
shortness,n,435,1.05,0.80,8
tracing,n,382,1.20,0.88,8
transect,n,149,3.08,0.66,2
troublemaker,n,682,0.67,0.88,9
ugliness,n,618,0.74,0.78,7
viceroy,n,261,1.76,0.80,5
whiff,n,"1,209",0.38,0.90,8
admirably,r,476,0.96,0.90,8
aft,r,672,0.68,0.84,8
fervently,r,608,0.75,0.88,9
insistently,r,389,1.18,0.85,6
unsurprisingly,r,258,1.78,0.89,8
accrete,v,166,2.76,0.69,3
backup,v,767,0.60,0.79,7
broil,v,916,0.50,0.72,4
christen,v,530,0.87,0.89,9
depreciate,v,242,1.90,0.82,8
rebut,v,479,0.96,0.85,8
script,v,590,0.78,0.89,8
streak,v,"1,660",0.28,0.84,8
sweeten,v,783,0.59,0.88,8
till,v,397,1.16,0.84,9
wink,v,"2,645",0.17,0.88,8
amused,j,"1,967",0.23,0.89,8
anti-imperialist,j,159,2.86,0.64,5
avowed,j,304,1.50,0.87,6
cap-and-trade,j,258,1.76,0.62,4
chilled,j,"1,244",0.37,0.79,5
computer-controlled,j,220,2.07,0.77,4
fine-grained,j,204,2.23,0.81,7
frenzied,j,716,0.64,0.88,9
heavy-handed,j,471,0.97,0.88,8
home-equity,j,262,1.74,0.68,1
ideational,j,132,3.45,0.71,6
inexhaustible,j,369,1.23,0.87,7
intertribal,j,164,2.78,0.70,5
military-industrial,j,270,1.69,0.82,7
mischievous,j,842,0.54,0.90,9
molded,j,513,0.89,0.74,5
near-earth,j,182,2.50,0.65,1
neuronal,j,174,2.62,0.82,6
noncompliant,j,172,2.65,0.67,7
signal-to-noise,j,144,3.16,0.64,3
sly,j,"1,743",0.26,0.89,9
beau,n,"1,517",0.30,0.81,9
bosom,n,"1,109",0.41,0.87,8
bounce,n,"1,264",0.36,0.85,8
capitol,n,"11,034",0.04,0.89,9
copulation,n,228,2.00,0.70,6
desolation,n,552,0.82,0.85,8
dipole,n,135,3.37,0.62,1
dismemberment,n,269,1.69,0.82,5
dot-com,n,506,0.90,0.70,3
enforcer,n,574,0.79,0.81,8
fender,n,"1,141",0.40,0.79,8
finesse,n,994,0.46,0.88,8
guitarist,n,"1,878",0.24,0.69,9
hangar,n,"1,163",0.39,0.80,7
hangover,n,"1,029",0.44,0.81,9
heterosexuality,n,247,1.84,0.78,6
hypermedia,n,155,2.94,0.45,4
keeping,n,433,1.05,0.89,9
ligand,n,141,3.23,0.36,2
lodging,n,"1,003",0.45,0.86,9
manganese,n,329,1.38,0.82,6
modulator,n,160,2.85,0.73,4
politeness,n,582,0.78,0.87,8
poly,n,578,0.79,0.78,6
prompting,n,271,1.68,0.84,8
racetrack,n,769,0.59,0.81,7
radicalization,n,227,2.01,0.82,5
rake,n,899,0.51,0.78,6
rattlesnake,n,852,0.53,0.67,7
salute,n,"1,296",0.35,0.85,9
sauropod,n,175,2.60,0.46,1
smallholder,n,138,3.30,0.74,4
zoologist,n,265,1.72,0.72,5
obliquely,r,338,1.35,0.84,8
uphill,r,987,0.46,0.86,7
bicycle,v,688,0.66,0.84,7
emancipate,v,253,1.80,0.85,5
fumble,v,"2,586",0.18,0.87,8
indoctrinate,v,308,1.48,0.88,9
leverage,v,316,1.44,0.85,8
reassign,v,532,0.86,0.90,9
sprawl,v,"1,931",0.24,0.89,8
anti-Jewish,j,216,2.09,0.80,5
asymptotic,j,139,3.25,0.67,5
child-centered,j,158,2.86,0.76,5
empowered,j,209,2.16,0.78,8
good-looking,j,"1,692",0.27,0.87,8
idiopathic,j,154,2.93,0.65,2
incurable,j,524,0.86,0.86,9
individual-level,j,130,3.47,0.75,5
paper-and-pencil,j,137,3.30,0.82,7
perforated,j,376,1.20,0.82,5
post-industrial,j,254,1.78,0.88,9
realist,j,193,2.34,0.78,6
rotting,j,965,0.47,0.83,8
self-critical,j,197,2.29,0.80,7
self-perceived,j,136,3.32,0.78,6
synchronized,j,369,1.22,0.69,8
top-notch,j,698,0.65,0.84,8
typological,j,132,3.42,0.80,7
alum,n,564,0.80,0.78,6
biker,n,"1,559",0.29,0.86,8
biochemist,n,281,1.61,0.77,4
caster,n,343,1.32,0.75,5
celebrant,n,275,1.64,0.85,6
countess,n,661,0.68,0.61,5
directness,n,362,1.25,0.85,7
disequilibrium,n,149,3.03,0.85,8
egalitarian,n,174,2.60,0.79,7
hijacker,n,"1,245",0.36,0.78,6
incus,n,131,3.45,0.59,2
kiwi,n,543,0.83,0.55,4
maleness,n,238,1.90,0.74,8
meerkat,n,150,3.01,0.45,2
mirage,n,"1,207",0.37,0.90,9
monotheism,n,211,2.14,0.68,5
northerner,n,332,1.36,0.82,8
obliteration,n,215,2.10,0.84,7
organelle,n,138,3.27,0.42,4
patriarchate,n,159,2.84,0.57,4
patrician,n,416,1.09,0.78,8
placard,n,688,0.66,0.76,8
playfulness,n,390,1.16,0.82,8
quagmire,n,662,0.68,0.84,8
quarterback,n,"11,845",0.04,0.82,7
reincarnation,n,497,0.91,0.85,8
separatist,n,453,1.00,0.81,6
sill,n,"1,236",0.37,0.83,8
sloop,n,311,1.45,0.68,5
snowstorm,n,960,0.47,0.80,8
stigmatization,n,185,2.44,0.80,7
vise,n,410,1.10,0.54,7
beneath,r,981,0.46,0.88,8
darkly,r,945,0.48,0.88,8
pragmatically,r,194,2.33,0.88,8
staunchly,r,368,1.23,0.85,8
unavoidably,r,226,2.00,0.89,8
bedevil,v,401,1.13,0.89,9
bottom,v,668,0.68,0.85,8
coil,v,"1,009",0.45,0.84,8
raze,v,577,0.78,0.86,7
winter,v,630,0.72,0.79,8
algebraic,j,170,2.64,0.63,6
alphabetic,j,153,2.93,0.81,6
anthropometric,j,130,3.45,0.71,3
anti-apartheid,j,394,1.14,0.74,5
Calvinist,j,186,2.41,0.75,5
disingenuous,j,632,0.71,0.87,8
disjointed,j,386,1.16,0.88,8
five-minute,j,651,0.69,0.84,9
flipping,j,"1,330",0.34,0.85,9
hallowed,j,601,0.75,0.90,8
high-income,j,318,1.41,0.84,8
hydrothermal,j,184,2.44,0.63,1
immunohistochemical,j,128,3.50,0.64,1
inconspicuous,j,367,1.22,0.85,7
life-saving,j,559,0.80,0.88,9
monocular,j,144,3.11,0.35,3
nefarious,j,434,1.03,0.88,7
non-financial,j,181,2.48,0.72,8
operant,j,136,3.30,0.62,5
out-of-pocket,j,395,1.13,0.81,7
school-aged,j,227,1.97,0.81,6
spiny,j,293,1.53,0.72,2
supply-side,j,272,1.65,0.80,7
three-week,j,503,0.89,0.89,9
atrium,n,766,0.59,0.76,7
Belgian,n,373,1.20,0.83,7
biocontrol,n,143,3.13,0.59,1
cacophony,n,629,0.71,0.89,8
decker,n,"2,089",0.21,0.82,6
desiccation,n,147,3.05,0.64,3
docket,n,445,1.01,0.75,6
elective,n,181,2.48,0.82,8
eroticism,n,287,1.56,0.77,4
flask,n,913,0.49,0.80,7
flatness,n,297,1.51,0.74,7
gunshot,n,"2,119",0.21,0.86,9
isomer,n,133,3.37,0.26,3
lull,n,948,0.47,0.89,9
lymphadenopathy,n,130,3.45,0.61,1
meteorology,n,290,1.55,0.77,6
militiaman,n,605,0.74,0.76,5
nonrespondent,n,128,3.50,0.66,4
ornamentation,n,315,1.42,0.81,6
ornithologist,n,269,1.67,0.68,2
palisade,n,592,0.76,0.76,6
polynomial,n,134,3.34,0.63,4
populist,n,278,1.61,0.78,6
skew,n,160,2.80,0.63,6
special,n,"1,517",0.30,0.88,9
teapot,n,"1,029",0.44,0.80,8
terminator,n,"1,074",0.42,0.77,5
virulence,n,190,2.36,0.73,5
vividness,n,215,2.08,0.58,5
faintly,r,"1,821",0.25,0.86,7
solemnly,r,"1,152",0.39,0.86,8
clutter,v,961,0.47,0.88,9
